index,SubmissionDate,start_time,end_time,today_date,deviceid,phonenumber,email,username,report_full_date,location-region,location-district,location-facility,name-facility_if_not_listed,tally-report_month,tally-total_patients,tally-total_visits,tally-total_vials,comments,meta-instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion,region_name,tangis_region_id,district_council_name,tangis_district_council_id,facility_name,tangis_facility_id
93,2025-03-25T09:38:41.679Z,2025-03-25T12:34:56.757+03:00,2025-03-25T12:38:39.403+03:00,2025-03-25,collect:9mPBZiZEc1MXk4bT,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council|29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Murangi Health Center|c72bacbb-0aa3-4f4b-a430-8ae6fce355c9,,Jan (1/2025),29,57,105,,uuid:b56589e8-df32-4b7f-aa41-a756a3627e36,uuid:b56589e8-df32-4b7f-aa41-a756a3627e36,47,Human Health Workers,0,0,,,collect:meo4uy4bqUS2Hofv,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council,29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Basset Hound Health Center,c72bacbb-0aa3-4f4b-a430-8ae6fce355c9
94,2025-03-25T08:51:33.657Z,2025-03-25T11:50:08.281+03:00,2025-03-25T11:51:32.449+03:00,2025-03-25,collect:3ES5kqSPPacUrlOf,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma Municipal Council|49ae3d10-712f-4b30-8bbd-ab38a4864166,Musoma Regional Hospital|90d776ec-f6c6-4b7e-9062-a461b8287618,,Feb (2/2025),17,78,59,,uuid:33a9d373-11e9-4911-94fb-166894b64eb1,uuid:33a9d373-11e9-4911-94fb-166894b64eb1,47,Human Health Workers,0,0,,,collect:Ps0mevYFo7uQlwDB,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma Municipal Council,49ae3d10-712f-4b30-8bbd-ab38a4864166,Labrador Health Center,90d776ec-f6c6-4b7e-9062-a461b8287618
95,2025-03-25T08:44:56.840Z,2025-03-25T11:40:31.580+03:00,2025-03-25T11:44:55.633+03:00,2025-03-25,collect:kNRnnbGs0eKLleaQ,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma Municipal Council|49ae3d10-712f-4b30-8bbd-ab38a4864166,Musoma Regional Hospital|90d776ec-f6c6-4b7e-9062-a461b8287618,,Jan (1/2025),19,9,286,,uuid:72936f02-3ff3-4434-b82a-2ecbfb406dc8,uuid:72936f02-3ff3-4434-b82a-2ecbfb406dc8,47,Human Health Workers,0,0,,,collect:ahLH6ZUAoPXbHE1n,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma Municipal Council,49ae3d10-712f-4b30-8bbd-ab38a4864166,Bullmastiff Health Center,90d776ec-f6c6-4b7e-9062-a461b8287618
96,2025-03-25T07:48:20.043Z,2025-03-25T10:46:34.189+03:00,2025-03-25T10:48:15.311+03:00,2025-03-25,collect:jTpb9Fu926o6jzOp,,,audrey,2025-02-23,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council|29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Masinono Dispensary|c8cb9711-2adb-425b-ace5-d38d510a7e9a,,Feb (2/2025),1,61,75,,uuid:f8daf45e-c4c2-4703-8d6a-505f05990459,uuid:f8daf45e-c4c2-4703-8d6a-505f05990459,47,Human Health Workers,0,0,,,collect:0Q1DDQvds5RYmB1A,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council,29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Bulldog Health Center,c8cb9711-2adb-425b-ace5-d38d510a7e9a
97,2025-03-25T07:47:52.236Z,2025-03-25T10:21:20.027+03:00,2025-03-25T10:46:13.961+03:00,2025-03-25,collect:Gm6jx6meawsBMWem,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council|29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Masinono Dispensary|c8cb9711-2adb-425b-ace5-d38d510a7e9a,,Jan (1/2025),32,52,275,,uuid:be3fe4e0-bdcb-4c95-9ccf-1e6eb049bcaa,uuid:be3fe4e0-bdcb-4c95-9ccf-1e6eb049bcaa,47,Human Health Workers,0,0,,,collect:2vCcnwCLkkuLwv2a,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma District Council,29ae42c2-8c04-4f7b-ae0f-912045eb67d9,Greyhound Health Center,c8cb9711-2adb-425b-ace5-d38d510a7e9a
98,2025-03-24T10:41:06.594Z,2025-03-24T13:39:55.715+03:00,2025-03-24T13:40:57.221+03:00,2025-03-24,collect:LmSTlcRmJQbevUOj,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council|aa1bf95c-0645-40bf-bc74-830cf2e7a341,Dutumi Health Center|9c4df0b2-408a-4e57-9662-85c957b6dbb8,,Feb (2/2025),31,86,38,,uuid:d553c5c2-22f8-4294-9111-2d4b64912ab3,uuid:d553c5c2-22f8-4294-9111-2d4b64912ab3,47,Human Health Workers,0,0,,,collect:mONVj6BCjNeEWpAW,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council,aa1bf95c-0645-40bf-bc74-830cf2e7a341,German Shepherd Health Center,9c4df0b2-408a-4e57-9662-85c957b6dbb8
99,2025-03-24T10:41:06.166Z,2025-03-24T13:38:18.032+03:00,2025-03-24T13:39:47.109+03:00,2025-03-24,collect:Y4tjzu7ny7PGRDL0,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council|aa1bf95c-0645-40bf-bc74-830cf2e7a341,Dutumi Health Center|9c4df0b2-408a-4e57-9662-85c957b6dbb8,,Jan (1/2025),29,60,266,,uuid:c6362e57-ee8f-4534-b753-bc6d933027e8,uuid:c6362e57-ee8f-4534-b753-bc6d933027e8,47,Human Health Workers,0,0,,,collect:omWgQAbQn8pGMyvD,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council,aa1bf95c-0645-40bf-bc74-830cf2e7a341,Cavalier King Charles Spaniel Health Center,9c4df0b2-408a-4e57-9662-85c957b6dbb8
100,2025-03-24T09:04:05.901Z,2025-03-24T12:03:10.418+03:00,2025-03-24T12:03:56.803+03:00,2025-03-24,collect:FM6vahZAb4N6U9UX,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council|aa1bf95c-0645-40bf-bc74-830cf2e7a341,Mvuha Dispensary|5056e762-a824-4a90-acee-35a28e237ae8,,Feb (2/2025),40,62,9,,uuid:6251ae3b-66bc-4b1b-bf1c-c53321c0d072,uuid:6251ae3b-66bc-4b1b-bf1c-c53321c0d072,47,Human Health Workers,0,0,,,collect:UZuhzjxrlgp0Y9ft,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council,aa1bf95c-0645-40bf-bc74-830cf2e7a341,Newfoundland Health Center,5056e762-a824-4a90-acee-35a28e237ae8
101,2025-03-24T09:04:05.711Z,2025-03-24T12:01:33.577+03:00,2025-03-24T12:03:05.495+03:00,2025-03-24,collect:mxSA75UeafCDWkFw,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council|aa1bf95c-0645-40bf-bc74-830cf2e7a341,Mvuha Dispensary|5056e762-a824-4a90-acee-35a28e237ae8,,Jan (1/2025),18,47,103,,uuid:b3de1fe7-3b91-4dc5-ba8a-6df17b269672,uuid:b3de1fe7-3b91-4dc5-ba8a-6df17b269672,47,Human Health Workers,0,0,,,collect:NAyR3NDSeHyJczi3,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council,aa1bf95c-0645-40bf-bc74-830cf2e7a341,Rhodesian Ridgeback Health Center,5056e762-a824-4a90-acee-35a28e237ae8
102,2025-03-24T06:08:32.564Z,2025-03-24T09:07:49.580+03:00,2025-03-24T09:08:17.651+03:00,2025-03-24,collect:AlSerClNhuZcLC7l,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council|aa1bf95c-0645-40bf-bc74-830cf2e7a341,Mkuyuni Health Center|a2ee6ad5-193d-4c82-bff4-078e901fbe3e,,Feb (2/2025),3,49,286,,uuid:8d7720a9-fb71-4b5f-a64e-59ae887d8d50,uuid:8d7720a9-fb71-4b5f-a64e-59ae887d8d50,47,Human Health Workers,0,0,,,collect:jmeINMPi1rCUqua0,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council,aa1bf95c-0645-40bf-bc74-830cf2e7a341,Jack Russell Terrier Health Center,a2ee6ad5-193d-4c82-bff4-078e901fbe3e
103,2025-03-24T06:08:32.167Z,2025-03-24T09:06:59.277+03:00,2025-03-24T09:07:44.441+03:00,2025-03-24,collect:FYojnxy40nRcYNQH,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council|aa1bf95c-0645-40bf-bc74-830cf2e7a341,Mkuyuni Health Center|a2ee6ad5-193d-4c82-bff4-078e901fbe3e,,Jan (1/2025),31,51,71,,uuid:9ca5d1c4-c7d1-4d81-a8b1-1207974dd65a,uuid:9ca5d1c4-c7d1-4d81-a8b1-1207974dd65a,47,Human Health Workers,0,0,,,collect:SP48modc4CJwv1GB,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council,aa1bf95c-0645-40bf-bc74-830cf2e7a341,Weimaraner Health Center,a2ee6ad5-193d-4c82-bff4-078e901fbe3e
104,2025-03-21T13:41:52.172Z,2025-03-21T16:40:33.366+03:00,2025-03-21T16:41:36.599+03:00,2025-03-21,collect:3ZwA6he9bDdhdejt,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council|f3808edc-a6d4-4b36-927f-c529fb37fe3c,Kinesi Health Center|2fd71139-d799-4506-8e9b-813647bff89d,,Feb (2/2025),14,91,218,,uuid:c32b2dd6-25b2-4b9b-b57c-83d32fdcce4a,uuid:c32b2dd6-25b2-4b9b-b57c-83d32fdcce4a,47,Human Health Workers,0,0,,,collect:VNIA4adJp4giSf8E,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council,f3808edc-a6d4-4b36-927f-c529fb37fe3c,Poodle Health Center,2fd71139-d799-4506-8e9b-813647bff89d
105,2025-03-21T13:40:09.773Z,2025-03-21T16:36:48.372+03:00,2025-03-21T16:39:53.796+03:00,2025-03-21,collect:DLmVBym1r0AGLhrF,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council|f3808edc-a6d4-4b36-927f-c529fb37fe3c,Kinesi Health Center|2fd71139-d799-4506-8e9b-813647bff89d,,Jan (1/2025),50,7,243,,uuid:8e411d58-b3f7-46d7-a880-b52478d14b0d,uuid:8e411d58-b3f7-46d7-a880-b52478d14b0d,47,Human Health Workers,0,0,,,collect:9v5IdHvbYL1Ju4gt,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council,f3808edc-a6d4-4b36-927f-c529fb37fe3c,Brittany Health Center,2fd71139-d799-4506-8e9b-813647bff89d
106,2025-03-21T12:06:15.848Z,2025-03-21T15:05:17.584+03:00,2025-03-21T15:05:54.725+03:00,2025-03-21,collect:LPbFv2nofjB6W3Uu,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council|f3808edc-a6d4-4b36-927f-c529fb37fe3c,Utegi Health Center|b5a33934-c292-47f0-8765-40dc3ffe65c4,,Feb (2/2025),39,96,185,,uuid:eede37ef-7252-4b26-9fa1-fad78f807fe2,uuid:eede37ef-7252-4b26-9fa1-fad78f807fe2,47,Human Health Workers,0,0,,,collect:QBtLeSyEETSaW0ci,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council,f3808edc-a6d4-4b36-927f-c529fb37fe3c,Rottweiler Health Center,b5a33934-c292-47f0-8765-40dc3ffe65c4
107,2025-03-21T12:05:06.493Z,2025-03-21T15:04:04.439+03:00,2025-03-21T15:04:59.320+03:00,2025-03-21,collect:gYxKYq7f0yfxS7Or,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council|f3808edc-a6d4-4b36-927f-c529fb37fe3c,Utegi Health Center|b5a33934-c292-47f0-8765-40dc3ffe65c4,,Jan (1/2025),31,12,158,,uuid:dbbfcabf-6fae-4954-bd37-2b856661d189,uuid:dbbfcabf-6fae-4954-bd37-2b856661d189,47,Human Health Workers,0,0,,,collect:qYmCNQatIx99vwk5,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council,f3808edc-a6d4-4b36-927f-c529fb37fe3c,Rhodesian Ridgeback Health Center,b5a33934-c292-47f0-8765-40dc3ffe65c4
108,2025-03-21T11:09:04.544Z,2025-03-21T14:08:23.151+03:00,2025-03-21T14:08:50.532+03:00,2025-03-21,collect:exwFtmtVOWn0eDHu,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council|6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,,Dumila hc ,Feb (2/2025),6,19,220,,uuid:4cf9cb15-a778-4be1-967c-b2301b409f82,uuid:4cf9cb15-a778-4be1-967c-b2301b409f82,47,Human Health Workers,0,0,,,collect:lNNIF8szF3ILF8OK,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council,6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Whippet Health Center,
109,2025-03-21T11:09:03.800Z,2025-03-21T14:06:19.446+03:00,2025-03-21T14:08:18.653+03:00,2025-03-21,collect:mVPZGnyCQ2Te3pdg,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council|6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,,Dumila hc,Jan (1/2025),35,100,96,,uuid:e7dbeb29-481d-4062-a35a-59a6ca2c077b,uuid:e7dbeb29-481d-4062-a35a-59a6ca2c077b,47,Human Health Workers,0,0,,,collect:KhTL5fc42uGTtits,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council,6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Jack Russell Terrier Health Center,
140,2025-03-17T09:13:42.744Z,2025-03-17T12:10:48.982+03:00,2025-03-17T12:13:21.631+03:00,2025-03-17,collect:WMcj4Mys2cYucq8D,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,,SABASABA HC ,Feb (2/2025),10,73,151,,uuid:cf20a068-9958-4d29-aa19-36eb7163b5a8,uuid:cf20a068-9958-4d29-aa19-36eb7163b5a8,47,Human Health Workers,0,0,,,collect:WgI3LTOEOKLAjlpa,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Cocker Spaniel Health Center,
110,2025-03-21T10:03:17.048Z,2025-03-21T13:02:42.839+03:00,2025-03-21T13:03:11.064+03:00,2025-03-21,collect:JlRFx8FufRh7T1vw,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council|6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Dumila Dispensary|ae2eb104-3576-4eb4-acce-dab306a86ad1,,Feb (2/2025),29,21,298,,uuid:88b76425-1dcb-402c-9bbe-f3f053c575c6,uuid:88b76425-1dcb-402c-9bbe-f3f053c575c6,47,Human Health Workers,0,0,,,collect:23CO03cytXkniFG2,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council,6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Pomeranian Health Center,ae2eb104-3576-4eb4-acce-dab306a86ad1
111,2025-03-21T10:03:16.844Z,2025-03-21T13:01:43.477+03:00,2025-03-21T13:02:37.491+03:00,2025-03-21,collect:F0XnrXd0EDWsFKJs,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council|6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Dumila Dispensary|ae2eb104-3576-4eb4-acce-dab306a86ad1,,Jan (1/2025),21,2,59,,uuid:266fad49-0858-431d-a3ed-b0d5202fbfa5,uuid:266fad49-0858-431d-a3ed-b0d5202fbfa5,47,Human Health Workers,0,0,,,collect:pjlu1xk0upl5snVC,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council,6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Pomeranian Health Center,ae2eb104-3576-4eb4-acce-dab306a86ad1
112,2025-03-21T09:29:42.650Z,2025-03-21T11:20:51.135+03:00,2025-03-21T12:29:41.311+03:00,2025-03-21,collect:I9zLsHBCAbzkIOv4,,,audrey,2025-02-19,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council|f3808edc-a6d4-4b36-927f-c529fb37fe3c,Shirati Hospital|6c52cb10-a706-4d8c-b06a-d68b47710b12,,Feb (2/2025),23,0,179,,uuid:82c43506-b802-48c2-bdcd-f9291a75fb17,uuid:82c43506-b802-48c2-bdcd-f9291a75fb17,47,Human Health Workers,0,0,,,collect:a8eTorLosBvpygQF,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council,f3808edc-a6d4-4b36-927f-c529fb37fe3c,Basset Hound Health Center,6c52cb10-a706-4d8c-b06a-d68b47710b12
113,2025-03-21T09:27:55.662Z,2025-03-21T11:17:34.512+03:00,2025-03-21T12:27:53.795+03:00,2025-03-21,collect:fLG5IFXdZ8bNEWf9,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council|f3808edc-a6d4-4b36-927f-c529fb37fe3c,Shirati Hospital|6c52cb10-a706-4d8c-b06a-d68b47710b12,,Jan (1/2025),6,12,3,,uuid:c880fa08-b56d-47ae-b4b6-4d57a5bbd10d,uuid:c880fa08-b56d-47ae-b4b6-4d57a5bbd10d,47,Human Health Workers,0,0,,,collect:ahEJ2BweBt86a2QN,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Rorya District Council,f3808edc-a6d4-4b36-927f-c529fb37fe3c,Bichon Frise Health Center,6c52cb10-a706-4d8c-b06a-d68b47710b12
114,2025-03-21T07:47:14.473Z,2025-03-21T10:46:22.349+03:00,2025-03-21T10:47:08.536+03:00,2025-03-21,collect:Ji3C3Nw4bE4z0HTg,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council|6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Kilosa District Hospital|bfb66c84-7e02-4c41-8e5f-6460af48d8be,,Feb (2/2025),9,70,239,,uuid:3bd5e1f2-7db7-4c53-bb9a-29d23c8addfb,uuid:3bd5e1f2-7db7-4c53-bb9a-29d23c8addfb,47,Human Health Workers,0,0,,,collect:ZngEz95lfb8F3w1C,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council,6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Bloodhound Health Center,bfb66c84-7e02-4c41-8e5f-6460af48d8be
115,2025-03-21T07:47:14.368Z,2025-03-21T10:44:59.241+03:00,2025-03-21T10:46:16.424+03:00,2025-03-21,collect:wyzvWt1dx5R6PkjD,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council|6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Kilosa District Hospital|bfb66c84-7e02-4c41-8e5f-6460af48d8be,,Jan (1/2025),25,32,53,,uuid:b5e3cb07-b8ad-475a-b483-dc144531a4fd,uuid:b5e3cb07-b8ad-475a-b483-dc144531a4fd,47,Human Health Workers,0,0,,,collect:Pd1RuKAJNuT4XCDF,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Kilosa District Council,6fa70eb9-2912-497c-ac9f-426f5fd4ddd8,Schnauzer Health Center,bfb66c84-7e02-4c41-8e5f-6460af48d8be
116,2025-03-20T13:44:54.069Z,2025-03-20T16:44:03.047+03:00,2025-03-20T16:44:43.696+03:00,2025-03-20,collect:x0j9xeHHky3THwEb,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council|e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,,MLALI hc ,Feb (2/2025),41,53,170,,uuid:63e9c013-9ee8-4a14-b66f-61d10f531df3,uuid:63e9c013-9ee8-4a14-b66f-61d10f531df3,47,Human Health Workers,0,0,,,collect:N6tpiSEgBYFhYo3O,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council,e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,Golden Retriever Health Center,
117,2025-03-20T13:44:53.895Z,2025-03-20T16:42:24.905+03:00,2025-03-20T16:43:57.255+03:00,2025-03-20,collect:yTlowh7t3Qa6TeHU,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council|e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,,MLALI hc,Jan (1/2025),1,91,3,,uuid:70e993a3-c9eb-4448-b6b1-584aba9fec7e,uuid:70e993a3-c9eb-4448-b6b1-584aba9fec7e,47,Human Health Workers,0,0,,,collect:J9CzcJvMnKWPaAoR,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council,e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,Bloodhound Health Center,
118,2025-03-20T11:26:32.423Z,2025-03-20T12:59:25.572+03:00,2025-03-20T14:26:19.938+03:00,2025-03-20,collect:qb9dD3ofuNEk4HPJ,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council|e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,Turiani Hospital|dfeeb5d3-fd0b-4c6e-ad97-5060e5bf70c4,,Jan (1/2025),14,3,67,,uuid:bddb226b-be9a-45ed-a3be-bc117a7b4226,uuid:bddb226b-be9a-45ed-a3be-bc117a7b4226,47,Human Health Workers,0,0,,,collect:54TpzVwIHk0JZ4aW,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council,e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,Mastiff Health Center,dfeeb5d3-fd0b-4c6e-ad97-5060e5bf70c4
119,2025-03-20T07:32:37.620Z,2025-03-20T10:30:33.176+03:00,2025-03-20T10:32:26.684+03:00,2025-03-20,collect:pqF9ch3rf0w2N7fr,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council|e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,Mvomero District Hospital|c7a7342a-caf4-4b8d-a780-7cb872569e3a,,Feb (2/2025),48,29,93,,uuid:a0b55862-e75c-4020-aeee-bef8885d67dd,uuid:a0b55862-e75c-4020-aeee-bef8885d67dd,47,Human Health Workers,0,0,,,collect:GwIr0CORbIoVXmfs,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council,e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,English Setter Health Center,c7a7342a-caf4-4b8d-a780-7cb872569e3a
120,2025-03-20T07:32:37.165Z,2025-03-20T10:27:20.074+03:00,2025-03-20T10:30:25.483+03:00,2025-03-20,collect:AylymbgWqSEAPdq6,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council|e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,Mvomero District Hospital|c7a7342a-caf4-4b8d-a780-7cb872569e3a,,Jan (1/2025),42,21,110,,uuid:a063f85b-218a-40f3-9617-d4b656f6e920,uuid:a063f85b-218a-40f3-9617-d4b656f6e920,47,Human Health Workers,0,0,,,collect:bYEYbnJE09bFgoBX,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Mvomero District Council,e9e1fc1e-83fa-4d25-bc7c-37506fcae39b,Great Dane Health Center,c7a7342a-caf4-4b8d-a780-7cb872569e3a
121,2025-03-20T04:52:10.147Z,2025-03-20T07:50:55.832+03:00,2025-03-20T07:52:03.747+03:00,2025-03-20,collect:eAriML1shhI3qKpm,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council|40f82320-c30c-4030-8513-5ff75f38e664,Nyamwaga Hospital|3ddea8e4-a650-44c0-a22a-8d6cf31f9809,,Jan (1/2025),2,39,10,,uuid:6f2c9a44-2f84-4bd5-af4b-7bd2beaf6f8a,uuid:6f2c9a44-2f84-4bd5-af4b-7bd2beaf6f8a,47,Human Health Workers,0,0,,,collect:h8q1xEI1ydxenfOO,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council,40f82320-c30c-4030-8513-5ff75f38e664,Samoyed Health Center,3ddea8e4-a650-44c0-a22a-8d6cf31f9809
122,2025-03-20T04:23:06.975Z,2025-03-19T21:09:03.240+03:00,2025-03-20T07:15:58.712+03:00,2025-03-19,collect:huEOb5JHCpJLEwJ2,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council|40f82320-c30c-4030-8513-5ff75f38e664,Nyamwaga Hospital|3ddea8e4-a650-44c0-a22a-8d6cf31f9809,,Feb (2/2025),28,16,82,,uuid:ffbef20c-7c0e-41f2-8643-c3162443eb07,uuid:ffbef20c-7c0e-41f2-8643-c3162443eb07,47,Human Health Workers,0,0,,,collect:SzxMiNAIr5hdBpoT,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council,40f82320-c30c-4030-8513-5ff75f38e664,Bulldog Health Center,3ddea8e4-a650-44c0-a22a-8d6cf31f9809
